ts_code,name,healthcare_subindustry,horizon_sessions,expected_return_score,drawdown_risk_score,risk_model_version,model_training_end
301211.SZ,亨迪药业,原料药,60,19.67741935483871,86.12903225806451,基础回撤模型,2026-06-09
301230.SZ,泓博医药,CXO/CDMO,60,16.129032258064516,83.54838709677419,基础回撤模型,2026-06-09
301235.SZ,华康洁净,医疗设备,60,14.193548387096774,95.48387096774194,基础回撤模型,2026-06-09
301246.SZ,宏源药业,原料药,60,2.903225806451613,48.38709677419355,基础回撤模型,2026-06-09
301263.SZ,泰恩康,医疗器械其他,60,63.2258064516129,80.96774193548387,基础回撤模型,2026-06-09
301267.SZ,华厦眼科,医疗服务,60,86.12903225806451,32.58064516129032,基础回撤模型,2026-06-09
301281.SZ,科源制药,原料药,60,33.225806451612904,88.70967741935483,基础回撤模型,2026-06-09
301293.SZ,三博脑科,医疗服务,60,62.58064516129033,72.25806451612902,基础回撤模型,2026-06-09
301301.SZ,川宁生物,原料药,60,17.741935483870968,2.258064516129032,基础回撤模型,2026-06-09
301333.SZ,诺思格,CXO/CDMO,60,82.9032258064516,57.41935483870968,基础回撤模型,2026-06-09
301363.SZ,美好医疗,医疗设备,60,15.483870967741936,88.38709677419355,基础回撤模型,2026-06-09
301367.SZ,瑞迈特,医疗设备,60,72.25806451612902,80.64516129032258,基础回撤模型,2026-06-09
301393.SZ,昊帆生物,生物制品/生物科技,60,2.258064516129032,69.35483870967742,基础回撤模型,2026-06-09
301408.SZ,华人健康,零售药房,60,7.096774193548387,79.03225806451613,基础回撤模型,2026-06-09
301580.SZ,爱迪特,医疗耗材,60,6.451612903225806,98.06451612903226,基础回撤模型,2026-06-09
301584.SZ,建发致新,医药流通,60,0.967741935483871,80.0,基础回撤模型,2026-06-09
301602.SZ,超研股份,医疗设备,60,58.387096774193544,18.387096774193548,基础回撤模型,2026-06-09
600055.SH,万东医疗,互联网医疗/医疗IT,60,65.16129032258064,34.193548387096776,基础回撤模型,2026-06-09
600056.SH,中国医药,医药流通,60,70.96774193548387,29.03225806451613,基础回撤模型,2026-06-09
600062.SH,华润双鹤,化学制药/创新药,60,49.354838709677416,7.741935483870968,基础回撤模型,2026-06-09
600079.SH,ST人福,化学制药/创新药,60,52.58064516129032,1.935483870967742,基础回撤模型,2026-06-09
600085.SH,同仁堂,中药,60,56.774193548387096,43.87096774193549,基础回撤模型,2026-06-09
600129.SH,太极集团,中药,60,4.838709677419355,89.35483870967742,基础回撤模型,2026-06-09
600161.SH,天坛生物,血制品,60,58.06451612903226,24.838709677419356,基础回撤模型,2026-06-09
600196.SH,复星医药,生物制品/生物科技,60,35.16129032258065,8.38709677419355,基础回撤模型,2026-06-09
600201.SH,生物股份,动保/兽药,60,37.096774193548384,65.80645161290323,基础回撤模型,2026-06-09
600211.SH,西藏药业,生物制品/创新药,60,28.70967741935484,1.6129032258064515,基础回撤模型,2026-06-09
600216.SH,浙江医药,原料药,60,53.87096774193548,2.5806451612903225,基础回撤模型,2026-06-09
600252.SH,中恒集团,中药,60,69.35483870967742,63.87096774193548,基础回撤模型,2026-06-09
600267.SH,海正药业,化学制药/创新药,60,32.903225806451616,42.25806451612903,基础回撤模型,2026-06-09
600276.SH,恒瑞医药,生物制品/生物科技,60,24.838709677419356,28.387096774193548,基础回撤模型,2026-06-09
600285.SH,羚锐制药,中药,60,16.7741935483871,27.741935483870968,基础回撤模型,2026-06-09
600299.SH,安迪苏,营养品/维生素,60,97.09677419354838,66.12903225806451,基础回撤模型,2026-06-09
600329.SH,达仁堂,中药,60,28.387096774193548,47.41935483870968,基础回撤模型,2026-06-09
600332.SH,白云山,中药,60,45.483870967741936,21.612903225806452,基础回撤模型,2026-06-09
600380.SH,健康元,化学制药/创新药,60,50.32258064516129,6.774193548387098,基础回撤模型,2026-06-09
600420.SH,国药现代,化学制药/创新药,60,77.41935483870968,13.870967741935484,基础回撤模型,2026-06-09
600422.SH,昆药集团,中药,60,76.45161290322581,62.25806451612903,基础回撤模型,2026-06-09
600436.SH,片仔癀,中药,60,73.54838709677419,76.45161290322581,基础回撤模型,2026-06-09
600488.SH,津药药业,原料药,60,93.5483870967742,97.41935483870968,基础回撤模型,2026-06-09
600511.SH,国药股份,医药流通,60,41.29032258064516,13.548387096774196,基础回撤模型,2026-06-09
600513.SH,联环药业,化学制药/仿制药,60,11.935483870967742,55.483870967741936,基础回撤模型,2026-06-09
600518.SH,康美药业,中药,60,71.29032258064515,58.387096774193544,基础回撤模型,2026-06-09
600521.SH,华海药业,化学制药/创新药,60,29.677419354838708,43.54838709677419,基础回撤模型,2026-06-09
600529.SH,山东药玻,医疗耗材,60,12.903225806451612,5.483870967741936,基础回撤模型,2026-06-09
600535.SH,天士力,中药,60,70.0,40.64516129032258,基础回撤模型,2026-06-09
600557.SH,康缘药业,中药,60,57.096774193548384,70.0,基础回撤模型,2026-06-09
600566.SH,济川药业,中药,60,84.83870967741936,60.0,基础回撤模型,2026-06-09
600572.SH,康恩贝,中药,60,41.612903225806456,16.129032258064516,基础回撤模型,2026-06-09
600587.SH,新华医疗,医疗设备,60,66.77419354838709,6.451612903225806,基础回撤模型,2026-06-09
600645.SH,中源协和,IVD/体外诊断,60,73.87096774193549,39.03225806451613,基础回撤模型,2026-06-09
600664.SH,哈药股份,化学制药/仿制药,60,42.58064516129032,67.41935483870968,基础回撤模型,2026-06-09
600713.SH,南京医药,医药流通,60,68.70967741935485,35.80645161290323,基础回撤模型,2026-06-09
600718.SH,东软集团,互联网医疗/医疗IT,60,34.516129032258064,43.225806451612904,基础回撤模型,2026-06-09
600739.SH,辽宁成大,疫苗,60,70.3225806451613,30.967741935483872,基础回撤模型,2026-06-09
600750.SH,华润江中,中药,60,91.93548387096774,53.2258064516129,基础回撤模型,2026-06-09
600763.SH,通策医疗,医疗服务,60,54.516129032258064,26.451612903225808,基础回撤模型,2026-06-09
600771.SH,广誉远,中药,60,57.41935483870968,51.61290322580645,基础回撤模型,2026-06-09
600789.SH,鲁抗医药,化学制药/创新药,60,39.03225806451613,30.0,基础回撤模型,2026-06-09
600812.SH,华北制药,化学制药/创新药,60,80.3225806451613,11.935483870967742,基础回撤模型,2026-06-09
600829.SH,人民同泰,医药流通,60,95.80645161290322,79.35483870967742,基础回撤模型,2026-06-09
600851.SH,海欣股份,化学制药/仿制药,60,53.2258064516129,66.77419354838709,基础回撤模型,2026-06-09
600867.SH,通化东宝,生物制品/创新药,60,81.29032258064515,13.225806451612904,基础回撤模型,2026-06-09
600993.SH,马应龙,中药,60,22.258064516129032,31.93548387096774,基础回撤模型,2026-06-09
600998.SH,九州通,医药流通,60,68.06451612903226,23.225806451612904,基础回撤模型,2026-06-09
601089.SH,福元医药,化学制药/创新药,60,62.25806451612903,27.419354838709676,基础回撤模型,2026-06-09
601515.SH,衢州东峰,医疗包装/其他,60,47.096774193548384,56.774193548387096,基础回撤模型,2026-06-09
601607.SH,上海医药,医药流通,60,61.29032258064516,20.0,基础回撤模型,2026-06-09
603014.SH,威高血净,医疗耗材,60,15.161290322580644,68.06451612903226,基础回撤模型,2026-06-09
603087.SH,甘李药业,生物制品/创新药,60,44.83870967741935,37.41935483870968,基础回撤模型,2026-06-09
603108.SH,润达医疗,医药流通,60,26.129032258064516,77.41935483870968,基础回撤模型,2026-06-09
603127.SH,昭衍新药,CXO/CDMO,60,5.483870967741936,72.90322580645162,基础回撤模型,2026-06-09
603222.SH,济民健康,医疗耗材,60,17.096774193548388,85.16129032258064,基础回撤模型,2026-06-09
603229.SH,奥翔药业,原料药,60,80.64516129032258,7.096774193548387,基础回撤模型,2026-06-09
603233.SH,大参林,零售药房,60,61.935483870967744,61.935483870967744,基础回撤模型,2026-06-09
603259.SH,药明康德,CXO/CDMO,60,21.612903225806452,33.5483870967742,基础回撤模型,2026-06-09
603301.SH,振德医疗,医疗耗材,60,96.7741935483871,14.193548387096774,基础回撤模型,2026-06-09
603367.SH,辰欣药业,化学制药/创新药,60,49.03225806451613,49.354838709677416,基础回撤模型,2026-06-09
603368.SH,柳药集团,医药流通,60,49.67741935483871,20.64516129032258,基础回撤模型,2026-06-09
603392.SH,万泰生物,IVD/体外诊断,60,52.25806451612903,38.70967741935484,基础回撤模型,2026-06-09
603456.SH,九洲药业,CXO/CDMO,60,45.16129032258064,25.161290322580644,基础回撤模型,2026-06-09
603538.SH,美诺华,原料药,60,98.70967741935485,96.7741935483871,基础回撤模型,2026-06-09
603590.SH,康辰药业,生物制品/生物科技,60,27.09677419354839,44.193548387096776,基础回撤模型,2026-06-09
603658.SH,安图生物,IVD/体外诊断,60,35.80645161290323,14.838709677419354,基础回撤模型,2026-06-09
603669.SH,灵康药业,化学制药/仿制药,60,5.806451612903226,74.51612903225806,基础回撤模型,2026-06-09
603707.SH,健友股份,生物制品/生物科技,60,80.96774193548387,5.806451612903226,基础回撤模型,2026-06-09
603858.SH,步长制药,中药,60,85.16129032258064,42.58064516129032,基础回撤模型,2026-06-09
603882.SH,金域医学,医疗服务,60,70.64516129032258,54.83870967741935,基础回撤模型,2026-06-09
603883.SH,老百姓,零售药房,60,59.67741935483871,28.064516129032256,基础回撤模型,2026-06-09
603939.SH,益丰药房,零售药房,60,76.77419354838709,44.516129032258064,基础回撤模型,2026-06-09
605116.SH,奥锐特,原料药,60,48.38709677419355,19.35483870967742,基础回撤模型,2026-06-09
605507.SH,国邦医药,原料药,60,81.61290322580645,4.838709677419355,基础回撤模型,2026-06-09
688016.SH,心脉医疗,医疗耗材,60,39.35483870967742,17.741935483870968,基础回撤模型,2026-06-09
688029.SH,南微医学,医疗耗材,60,32.25806451612903,44.83870967741935,基础回撤模型,2026-06-09
688046.SH,药康生物,CXO/CDMO,60,94.19354838709675,86.7741935483871,基础回撤模型,2026-06-09
688050.SH,爱博医疗,医疗耗材,60,11.29032258064516,23.548387096774192,基础回撤模型,2026-06-09
688062.SH,迈威生物,生物制品/创新药,60,9.35483870967742,65.48387096774194,基础回撤模型,2026-06-09
688068.SH,热景生物,IVD/体外诊断,60,13.870967741935484,99.03225806451611,基础回撤模型,2026-06-09
688076.SH,ST诺泰,CXO/CDMO,60,47.74193548387097,3.5483870967741935,基础回撤模型,2026-06-09
688091.SH,上海谊众,生物制品/生物科技,60,81.93548387096774,74.83870967741936,基础回撤模型,2026-06-09
688105.SH,诺唯赞,医疗器械其他,60,23.870967741935484,82.58064516129032,基础回撤模型,2026-06-09
688108.SH,赛诺医疗,医疗耗材,60,18.064516129032256,79.6774193548387,基础回撤模型,2026-06-09
688114.SH,华大智造,医疗设备,60,20.0,76.77419354838709,基础回撤模型,2026-06-09
688117.SH,圣诺生物,CXO/CDMO,60,15.806451612903224,60.967741935483865,基础回撤模型,2026-06-09
688131.SH,皓元医药,CXO/CDMO,60,57.74193548387097,73.54838709677419,基础回撤模型,2026-06-09
688139.SH,海尔生物,互联网医疗/医疗IT,60,78.06451612903226,50.967741935483865,基础回撤模型,2026-06-09
688151.SH,华强科技,医疗耗材,60,90.32258064516128,8.709677419354838,基础回撤模型,2026-06-09
688161.SH,威高骨科,医疗耗材,60,86.7741935483871,27.09677419354839,基础回撤模型,2026-06-09
688166.SH,博瑞医药,原料药,60,99.35483870967742,96.12903225806453,基础回撤模型,2026-06-09
688176.SH,亚虹医药,化学制药/创新药,60,30.64516129032258,90.0,基础回撤模型,2026-06-09
688177.SH,百奥泰,生物制品/创新药,60,87.74193548387098,19.67741935483871,基础回撤模型,2026-06-09
688180.SH,君实生物,生物制品/创新药,60,59.03225806451613,50.32258064516129,基础回撤模型,2026-06-09
688185.SH,康希诺,疫苗,60,54.19354838709678,52.25806451612903,基础回撤模型,2026-06-09
688192.SH,迪哲医药,生物制品/创新药,60,95.16129032258064,98.38709677419357,基础回撤模型,2026-06-09
688197.SH,首药控股,化学制药/创新药,60,20.64516129032258,91.29032258064515,基础回撤模型,2026-06-09
688198.SH,佰仁医疗,医疗耗材,60,85.80645161290322,83.87096774193549,基础回撤模型,2026-06-09
688202.SH,美迪西,CXO/CDMO,60,6.129032258064516,71.93548387096774,基础回撤模型,2026-06-09
688221.SH,前沿生物,生物制品/创新药,60,3.5483870967741935,96.4516129032258,基础回撤模型,2026-06-09
688222.SH,成都先导,CXO/CDMO,60,1.2903225806451613,75.48387096774194,基础回撤模型,2026-06-09
688235.SH,百济神州,生物制品/创新药,60,0.6451612903225806,39.67741935483871,基础回撤模型,2026-06-09
688236.SH,春立医疗,医疗耗材,60,74.19354838709677,46.12903225806452,基础回撤模型,2026-06-09
688253.SH,英诺特,IVD/体外诊断,60,90.6451612903226,82.25806451612904,基础回撤模型,2026-06-09
688266.SH,泽璟制药,生物制品/创新药,60,67.41935483870968,76.12903225806451,基础回撤模型,2026-06-09
688271.SH,联影医疗,医疗设备,60,31.93548387096774,31.61290322580645,基础回撤模型,2026-06-09
688276.SH,百克生物,疫苗,60,68.38709677419355,26.7741935483871,基础回撤模型,2026-06-09
688277.SH,天智航,医疗设备,60,97.74193548387096,77.09677419354838,基础回撤模型,2026-06-09
688278.SH,特宝生物,生物制品/创新药,60,55.80645161290323,3.870967741935484,基础回撤模型,2026-06-09
688289.SH,圣湘生物,IVD/体外诊断,60,46.45161290322581,22.58064516129032,基础回撤模型,2026-06-09
688293.SH,奥浦迈,CXO/CDMO,60,88.38709677419355,70.3225806451613,基础回撤模型,2026-06-09
688301.SH,奕瑞科技,医疗设备,60,44.516129032258064,84.51612903225806,基础回撤模型,2026-06-09
688315.SH,诺禾致源,CXO/CDMO,60,91.29032258064515,16.451612903225808,基础回撤模型,2026-06-09
688319.SH,欧林生物,疫苗,60,92.90322580645162,100.0,基础回撤模型,2026-06-09
688321.SH,微芯生物,生物制品/生物科技,60,48.064516129032256,64.83870967741936,基础回撤模型,2026-06-09
688331.SH,荣昌生物,生物制品/创新药,60,90.0,85.80645161290322,基础回撤模型,2026-06-09
688336.SH,三生国健,生物制品/创新药,60,100.0,92.25806451612904,基础回撤模型,2026-06-09
688351.SH,微电生理,医疗耗材,60,63.87096774193548,47.74193548387097,基础回撤模型,2026-06-09
688363.SH,华熙生物,医美/美妆,60,71.61290322580646,58.06451612903226,基础回撤模型,2026-06-09
688366.SH,昊海生科,医美/美妆,60,75.48387096774194,49.67741935483871,基础回撤模型,2026-06-09
688382.SH,益方生物,生物制品/创新药,60,33.5483870967742,89.6774193548387,基础回撤模型,2026-06-09
688410.SH,山外山,医疗设备,60,61.61290322580645,52.903225806451616,基础回撤模型,2026-06-09
688428.SH,诺诚健华,生物制品/创新药,60,30.32258064516129,53.5483870967742,基础回撤模型,2026-06-09
688443.SH,智翔金泰,生物制品/创新药,60,25.483870967741932,30.64516129032258,基础回撤模型,2026-06-09
688488.SH,艾迪药业,生物制品/创新药,60,87.41935483870968,63.54838709677419,基础回撤模型,2026-06-09
688505.SH,复旦张江,化学制药/创新药,60,42.25806451612903,26.129032258064516,基础回撤模型,2026-06-09
688506.SH,百利天恒,生物制品/生物科技,60,97.41935483870968,87.74193548387098,基础回撤模型,2026-06-09
688513.SH,苑东生物,生物制品/生物科技,60,93.2258064516129,84.83870967741936,基础回撤模型,2026-06-09
688520.SH,神州细胞,生物制品/创新药,60,88.70967741935483,30.32258064516129,基础回撤模型,2026-06-09
688553.SH,汇宇制药,生物制品/生物科技,60,43.87096774193549,85.48387096774194,基础回撤模型,2026-06-09
688566.SH,吉贝尔,化学制药/创新药,60,79.03225806451613,35.483870967741936,基础回撤模型,2026-06-09
688575.SH,亚辉龙,IVD/体外诊断,60,67.0967741935484,11.29032258064516,基础回撤模型,2026-06-09
688578.SH,艾力斯,生物制品/生物科技,60,60.0,82.9032258064516,基础回撤模型,2026-06-09
688580.SH,伟思医疗,医疗设备,60,66.12903225806451,71.29032258064515,基础回撤模型,2026-06-09
688617.SH,惠泰医疗,医疗耗材,60,64.83870967741936,48.064516129032256,基础回撤模型,2026-06-09
688621.SH,阳光诺和,CXO/CDMO,60,78.38709677419354,62.58064516129033,基础回撤模型,2026-06-09
688626.SH,翔宇医疗,医疗设备,60,89.03225806451613,58.70967741935483,基础回撤模型,2026-06-09
688656.SH,浩欧博,IVD/体外诊断,60,92.58064516129032,70.96774193548387,基础回撤模型,2026-06-09
688658.SH,悦康药业,化学制药/创新药,60,25.806451612903224,71.61290322580646,基础回撤模型,2026-06-09
688677.SH,海泰新光,医疗设备,60,40.32258064516129,94.19354838709675,基础回撤模型,2026-06-09
688690.SH,纳微科技,CXO/CDMO,60,82.58064516129032,73.87096774193549,基础回撤模型,2026-06-09
688710.SH,益诺思,CXO/CDMO,60,55.16129032258065,83.22580645161291,基础回撤模型,2026-06-09
688712.SH,北芯生命,医疗耗材,60,5.161290322580645,68.70967741935485,基础回撤模型,2026-06-09
688739.SH,成大生物,疫苗,60,77.74193548387098,9.67741935483871,基础回撤模型,2026-06-09
688758.SH,赛分科技,生物制品/生物科技,60,51.61290322580645,52.58064516129032,基础回撤模型,2026-06-09
688759.SH,必贝特,生物制品/创新药,60,1.935483870967742,63.2258064516129,基础回撤模型,2026-06-09
688765.SH,禾元生物,血制品,60,3.870967741935484,93.87096774193547,基础回撤模型,2026-06-09
688767.SH,博拓生物,IVD/体外诊断,60,84.51612903225806,89.03225806451613,基础回撤模型,2026-06-09
688796.SH,百奥赛图,CXO/CDMO,60,82.25806451612904,97.09677419354838,基础回撤模型,2026-06-09
688799.SH,华纳药厂,化学制药/仿制药,60,99.67741935483872,88.06451612903226,基础回撤模型,2026-06-09
688805.SH,健信超导,医疗设备,60,24.193548387096776,61.29032258064516,基础回撤模型,2026-06-09
920047.BJ,诺思兰德,生物制品/生物科技,60,20.32258064516129,93.2258064516129,基础回撤模型,2026-06-09
920982.BJ,锦波生物,医疗器械其他,60,40.0,59.67741935483871,基础回撤模型,2026-06-09
000028.SZ,国药一致,医药流通,120,92.58064516129032,29.03225806451613,基础回撤模型,2026-06-09
000078.SZ,ST海王,医药流通,120,3.225806451612903,99.67741935483872,基础回撤模型,2026-06-09
000403.SZ,派林生物,血制品,120,80.96774193548387,64.83870967741936,基础回撤模型,2026-06-09
000411.SZ,英特集团,医药流通,120,53.87096774193548,50.32258064516129,基础回撤模型,2026-06-09
000423.SZ,东阿阿胶,中药,120,32.25806451612903,31.290322580645164,基础回撤模型,2026-06-09
000513.SZ,丽珠集团,生物制品/生物科技,120,42.58064516129032,8.38709677419355,基础回撤模型,2026-06-09
000516.SZ,国际医学,医疗服务,120,45.806451612903224,11.612903225806452,基础回撤模型,2026-06-09
000534.SZ,万泽股份,生物制品/创新药,120,52.25806451612903,64.51612903225806,基础回撤模型,2026-06-09
000538.SZ,云南白药,中药,120,21.935483870967744,14.193548387096774,基础回撤模型,2026-06-09
000566.SZ,海南海药,化学制药/仿制药,120,37.096774193548384,95.16129032258064,基础回撤模型,2026-06-09
000597.SZ,东北制药,化学制药/仿制药,120,93.87096774193547,0.967741935483871,基础回撤模型,2026-06-09
000623.SZ,吉林敖东,中药,120,81.61290322580645,46.12903225806452,基础回撤模型,2026-06-09
000650.SZ,仁和药业,中药,120,60.967741935483865,16.129032258064516,基础回撤模型,2026-06-09
000661.SZ,长春高新,生物制品/创新药,120,69.03225806451613,9.67741935483871,基础回撤模型,2026-06-09
000739.SZ,普洛药业,CXO/CDMO,120,74.51612903225806,12.258064516129032,基础回撤模型,2026-06-09
000756.SZ,新华制药,原料药,120,24.193548387096776,53.87096774193548,基础回撤模型,2026-06-09
000766.SZ,通化金马,化学制药/创新药,120,59.67741935483871,77.41935483870968,基础回撤模型,2026-06-09
000813.SZ,德展健康,化学制药/创新药,120,64.83870967741936,51.29032258064517,基础回撤模型,2026-06-09
000908.SZ,石药景峰,化学制药/创新药,120,79.35483870967742,87.41935483870968,基础回撤模型,2026-06-09
000915.SZ,华特达因,化学制药/创新药,120,23.225806451612904,3.870967741935484,基础回撤模型,2026-06-09
000950.SZ,重药控股,医药流通,120,90.32258064516128,53.2258064516129,基础回撤模型,2026-06-09
000963.SZ,华东医药,化学制药/创新药,120,46.45161290322581,40.32258064516129,基础回撤模型,2026-06-09
000989.SZ,九芝堂,中药,120,11.29032258064516,72.90322580645162,基础回撤模型,2026-06-09
000999.SZ,华润三九,中药,120,37.74193548387097,36.12903225806451,基础回撤模型,2026-06-09
002001.SZ,新和成,营养品/维生素,120,21.612903225806452,58.06451612903226,基础回撤模型,2026-06-09
002004.SZ,华邦健康,化学制药/仿制药,120,90.96774193548389,0.6451612903225806,基础回撤模型,2026-06-09
002007.SZ,华兰生物,疫苗,120,30.967741935483872,17.419354838709676,基础回撤模型,2026-06-09
002019.SZ,亿帆医药,生物制品/生物科技,120,77.09677419354838,8.709677419354838,基础回撤模型,2026-06-09
002020.SZ,京新药业,化学制药/创新药,120,17.741935483870968,63.2258064516129,基础回撤模型,2026-06-09
002030.SZ,达安基因,IVD/体外诊断,120,84.51612903225806,55.483870967741936,基础回撤模型,2026-06-09
002038.SZ,双鹭药业,生物制品/生物科技,120,62.903225806451616,90.0,基础回撤模型,2026-06-09
002044.SZ,美年健康,医疗服务,120,31.61290322580645,67.41935483870968,基础回撤模型,2026-06-09
002065.SZ,东华软件,互联网医疗/医疗IT,120,28.70967741935484,33.5483870967742,基础回撤模型,2026-06-09
002082.SZ,ST万邦,中药,120,35.483870967741936,79.03225806451613,基础回撤模型,2026-06-09
002099.SZ,海翔药业,CXO/CDMO,120,61.29032258064516,6.451612903225806,基础回撤模型,2026-06-09
002102.SZ,ST能特,原料药,120,54.19354838709678,7.419354838709677,基础回撤模型,2026-06-09
002173.SZ,创新医疗,医疗服务,120,22.58064516129032,93.5483870967742,基础回撤模型,2026-06-09
002219.SZ,新里程,医疗服务,120,52.903225806451616,38.064516129032256,基础回撤模型,2026-06-09
002223.SZ,鱼跃医疗,互联网医疗/医疗IT,120,10.967741935483872,16.451612903225808,基础回撤模型,2026-06-09
002250.SZ,联化科技,CXO/CDMO,120,96.4516129032258,50.0,基础回撤模型,2026-06-09
002252.SZ,上海莱士,血制品,120,82.25806451612904,25.161290322580644,基础回撤模型,2026-06-09
002262.SZ,恩华药业,化学制药/创新药,120,24.838709677419356,10.64516129032258,基础回撤模型,2026-06-09
002275.SZ,桂林三金,中药,120,53.5483870967742,24.193548387096776,基础回撤模型,2026-06-09
002287.SZ,奇正藏药,中药,120,51.935483870967744,33.87096774193548,基础回撤模型,2026-06-09
002294.SZ,信立泰,化学制药/创新药,120,44.83870967741935,84.83870967741936,基础回撤模型,2026-06-09
002317.SZ,众生药业,中药,120,6.451612903225806,98.38709677419357,基础回撤模型,2026-06-09
002332.SZ,仙琚制药,原料药,120,39.67741935483871,0.3225806451612903,基础回撤模型,2026-06-09
002349.SZ,精华制药,中药,120,47.74193548387097,34.193548387096776,基础回撤模型,2026-06-09
002382.SZ,蓝帆医疗,医疗耗材,120,100.0,46.45161290322581,基础回撤模型,2026-06-09
002390.SZ,信邦制药,中药,120,99.67741935483872,32.903225806451616,基础回撤模型,2026-06-09
002399.SZ,海普瑞,CXO/CDMO,120,97.41935483870968,2.5806451612903225,基础回撤模型,2026-06-09
002422.SZ,科伦药业,化学制药/创新药,120,94.19354838709675,81.29032258064515,基础回撤模型,2026-06-09
002424.SZ,ST百灵,中药,120,78.06451612903226,38.387096774193544,基础回撤模型,2026-06-09
002432.SZ,九安医疗,互联网医疗/医疗IT,120,98.06451612903226,99.03225806451611,基础回撤模型,2026-06-09
002437.SZ,誉衡药业,化学制药/仿制药,120,10.64516129032258,26.129032258064516,基础回撤模型,2026-06-09
002550.SZ,千红制药,生物制品/创新药,120,36.45161290322581,30.0,基础回撤模型,2026-06-09
002603.SZ,以岭药业,生物制品/生物科技,120,38.064516129032256,17.741935483870968,基础回撤模型,2026-06-09
002626.SZ,金达威,医疗健康其他,120,50.645161290322584,56.12903225806451,基础回撤模型,2026-06-09
002653.SZ,海思科,化学制药/创新药,120,95.16129032258064,91.61290322580643,基础回撤模型,2026-06-09
002675.SZ,东诚药业,生物制品/生物科技,120,40.0,1.6129032258064515,基础回撤模型,2026-06-09
002727.SZ,一心堂,零售药房,120,95.48387096774194,36.774193548387096,基础回撤模型,2026-06-09
002728.SZ,特一药业,中药,120,3.5483870967741935,88.38709677419355,基础回撤模型,2026-06-09
002737.SZ,葵花药业,中药,120,56.451612903225815,42.25806451612903,基础回撤模型,2026-06-09
002755.SZ,奥赛康,化学制药/创新药,120,48.70967741935484,57.41935483870968,基础回撤模型,2026-06-09
002773.SZ,康弘药业,生物制品/创新药,120,50.0,15.161290322580644,基础回撤模型,2026-06-09
002793.SZ,罗欣药业,化学制药/仿制药,120,25.483870967741932,37.41935483870968,基础回撤模型,2026-06-09
002821.SZ,凯莱英,CXO/CDMO,120,89.03225806451613,80.0,基础回撤模型,2026-06-09
002901.SZ,大博医疗,医疗耗材,120,27.741935483870968,19.032258064516128,基础回撤模型,2026-06-09
002907.SZ,华森制药,中药,120,42.90322580645161,78.70967741935485,基础回撤模型,2026-06-09
002940.SZ,昂利康,化学制药/仿制药,120,13.225806451612904,79.35483870967742,基础回撤模型,2026-06-09
002950.SZ,奥美医疗,医疗耗材,120,63.87096774193548,49.67741935483871,基础回撤模型,2026-06-09
300003.SZ,乐普医疗,互联网医疗/医疗IT,120,61.61290322580645,66.45161290322581,基础回撤模型,2026-06-09
300006.SZ,莱美药业,化学制药/创新药,120,64.51612903225806,55.16129032258065,基础回撤模型,2026-06-09
300009.SZ,安科生物,生物制品/创新药,120,25.161290322580644,3.225806451612903,基础回撤模型,2026-06-09
300015.SZ,爱尔眼科,医疗服务,120,43.225806451612904,43.54838709677419,基础回撤模型,2026-06-09
300026.SZ,红日药业,中药,120,87.09677419354838,40.96774193548387,基础回撤模型,2026-06-09
300039.SZ,上海凯宝,中药,120,83.87096774193549,90.32258064516128,基础回撤模型,2026-06-09
300049.SZ,福瑞医科,医疗设备,120,9.35483870967742,72.25806451612902,基础回撤模型,2026-06-09
300109.SZ,新开源,医疗器械其他,120,43.54838709677419,21.29032258064516,基础回撤模型,2026-06-09
300119.SZ,瑞普生物,动保/兽药,120,67.41935483870968,45.483870967741936,基础回撤模型,2026-06-09
300122.SZ,智飞生物,疫苗,120,29.677419354838708,58.70967741935483,基础回撤模型,2026-06-09
300142.SZ,沃森生物,疫苗,120,5.161290322580645,76.45161290322581,基础回撤模型,2026-06-09
300143.SZ,盈康生命,医疗服务,120,90.6451612903226,45.16129032258064,基础回撤模型,2026-06-09
300146.SZ,汤臣倍健,营养品/维生素,120,26.7741935483871,37.096774193548384,基础回撤模型,2026-06-09
300158.SZ,振东制药,中药,120,73.54838709677419,67.74193548387096,基础回撤模型,2026-06-09
300171.SZ,东富龙,医疗设备,120,85.16129032258064,23.225806451612904,基础回撤模型,2026-06-09
300181.SZ,佐力药业,中药,120,7.741935483870968,70.3225806451613,基础回撤模型,2026-06-09
300199.SZ,翰宇药业,化学制药/创新药,120,8.38709677419355,91.93548387096774,基础回撤模型,2026-06-09
300204.SZ,舒泰神,生物制品/创新药,120,46.774193548387096,92.90322580645162,基础回撤模型,2026-06-09
300206.SZ,理邦仪器,医疗设备,120,27.419354838709676,24.838709677419356,基础回撤模型,2026-06-09
300233.SZ,金城医药,生物制品/生物科技,120,41.29032258064516,19.67741935483871,基础回撤模型,2026-06-09
300244.SZ,迪安诊断,医疗服务,120,11.612903225806452,88.70967741935483,基础回撤模型,2026-06-09
300253.SZ,卫宁健康,互联网医疗/医疗IT,120,6.774193548387098,61.935483870967744,基础回撤模型,2026-06-09
300255.SZ,常山药业,生物制品/创新药,120,39.03225806451613,95.80645161290322,基础回撤模型,2026-06-09
300267.SZ,尔康制药,原料药,120,41.612903225806456,30.967741935483872,基础回撤模型,2026-06-09
300294.SZ,博雅生物,血制品,120,87.41935483870968,36.45161290322581,基础回撤模型,2026-06-09
