entry_date,rank_ic,top_decile_relative_return,bottom_decile_relative_return,top_bottom_spread,stock_count,market_regime,test_year,horizon_sessions,healthcare_benchmark,model
2023-04-17,-0.11217551268242272,-0.001955003034260161,0.021545375330175216,-0.023500378364435377,360,风险偏好,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-04-24,0.014425780034310963,-0.010149834771586628,0.02380467091123677,-0.0339545056828234,360,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-05-04,0.23587392863105275,0.002824474156974183,-0.02797488381348467,0.030799357970458855,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-05-11,-0.1599525054677218,0.0002849045844916582,0.01719574815059655,-0.01691084356610489,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-05-18,-0.14479977739420635,-0.009119278112656778,0.008216063084080114,-0.01733534119673689,362,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-05-25,0.09353775892020018,0.042827921653385594,-0.0007891601806624374,0.043617081834048034,362,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-06-01,0.22040477027499153,0.01227796451280077,-0.016404118567472918,0.028682083080273688,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-06-08,0.10892360894213426,-0.0270318211872472,-0.02212684186239142,-0.0049049793248557814,363,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-06-15,0.12757190834390816,-0.007649819682495559,-0.013713219200817854,0.006063399518322295,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-06-26,0.05326854716397946,0.0072400546997372145,0.003213512361028351,0.004026542338708864,360,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-07-03,0.16833464911531942,0.00030723661209376544,-0.010983778444276029,0.011291015056369794,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-07-10,-0.09306671939954413,-0.011670215791913584,-0.0016851620879690342,-0.009985053703944551,362,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-07-17,0.1824395231661362,0.0016625820719916855,-0.012153416122342766,0.013815998194334453,362,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-07-24,0.3625377288131993,0.020166735544320205,-0.030122990410923443,0.05028972595524365,362,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-07-31,-0.13236686722080135,-0.005425999892594471,0.017061845450511072,-0.022487845343105543,362,大盘独涨,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-08-07,-0.0015927979870727015,0.017403014826065166,0.01810947723629808,-0.0007064624102329151,361,大盘独涨,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-08-14,0.1976839452513225,0.0029831801683326644,-0.021434858295882795,0.02441803846421546,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-08-21,0.006675237089525207,-0.022749787357728233,-0.025054574325018265,0.0023047869672900324,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-08-28,-0.037632881595780585,0.029724863624327122,0.03131825296813544,-0.0015933893438083158,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-09-04,0.09982196467406403,-0.0028533685996470553,0.0006057914638295465,-0.0034591600634766018,361,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-09-11,-0.3082825689395145,-0.013744140675354143,0.019635553450234277,-0.033379694125588416,363,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-09-18,0.06754433615289596,-0.003207703011211901,-0.007998903200885282,0.004791200189673382,364,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-09-25,0.13707593194019674,0.0036165650719211504,-0.0019665279174352064,0.005583092989356357,470,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-10-10,-0.192052312915649,0.005210367902103166,0.041752203633371336,-0.03654183573126817,471,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-10-17,0.0999796749128791,-0.002831499187390735,-0.015096274422202821,0.012264775234812085,471,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-10-24,-0.2223033681766471,-0.02086959150418203,0.039128225021186576,-0.059997816525368605,471,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-10-31,-0.04654787311886023,-0.007172199995810257,-0.004162911230611989,-0.003009288765198268,471,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-11-07,0.03940775447369242,0.00275172446528898,0.004967368884354724,-0.0022156444190657436,472,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-11-14,0.11206125313963816,0.010718083725197121,0.005264919109421613,0.005453164615775508,472,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-11-21,-0.0592615314950891,-0.00252295698376781,0.007951213269165163,-0.010474170252932973,472,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-11-28,0.12410579014753333,0.022043559021260106,0.006991023400231405,0.0150525356210287,473,医疗独立行情,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-12-05,-0.07169938260688784,-0.012519092671818674,0.00011473135236303676,-0.01263382402418171,473,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-12-12,0.09423954699447035,0.001799590820398593,-0.0036045429273153773,0.005404133747713971,473,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-12-19,0.13115624091410308,-0.012870569014041844,-0.028673491522057545,0.015802922508015703,473,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-12-26,0.06790808858413509,0.01844568282048673,0.01106171593265357,0.007383966887833158,473,防御/修复,2023,5,中证申万医药生物指数,3. 状态+双Beta+交互项
2023-01-06,0.025006087506999605,-0.02963984973181381,-0.030187151262281005,0.0005473015304671945,357,风险偏好,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-01-13,0.2555349237971636,-0.007466977036105694,-0.03161865117753019,0.024151674141424495,358,风险偏好,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-01-20,-0.060814325247327036,0.02471376679448514,0.03850934229505486,-0.013795575500569719,358,风险偏好,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-02-03,0.10530531070608569,0.01199045393398692,-0.0020305357445651474,0.014020989678552068,359,风险偏好,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-02-10,-0.2951192915245782,0.019144372120900914,0.08562383596020655,-0.06647946383930564,359,风险偏好,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-02-17,0.392482802467359,0.014386342063837512,-0.03925552482669895,0.05364186689053646,359,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-02-24,0.09048162963523673,0.006227855651587653,0.005045205278814052,0.0011826503727736006,359,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-03-03,0.22247446755469275,0.003717678909434653,-0.013642196870026317,0.017359875779460972,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-03-10,0.021681137927003286,0.006446350570651595,0.006690182153500322,-0.00024383158284872666,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-03-17,0.3271134939777681,0.00905257050897925,-0.03277994078230068,0.041832511291279934,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-03-24,0.03937664047904922,0.008542450182099069,-0.011982692357341384,0.020525142539440454,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-03-31,-0.05002331231057788,-0.027842303957729866,-0.02658558054038508,-0.001256723417344785,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-04-10,0.06472646650587276,0.00749774943926177,-0.0008330059447836442,0.008330755384045414,360,大盘独涨,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-04-17,-0.15945918817912647,0.008721111512496545,0.027631989797650528,-0.018910878285153983,360,风险偏好,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-04-24,-0.012785592481423467,0.01875430347224001,0.04625571103785562,-0.02750140756561561,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-05-04,0.3494566689628515,0.0064037217363085985,-0.049173064844353506,0.055576786580662105,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-05-11,-0.12338515878783207,-0.0012219402371442503,0.030096944160273503,-0.03131888439741776,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-05-18,0.0063878981054745895,0.0056917881893939065,0.0059395566104991065,-0.00024776842110519996,362,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-05-25,-0.05691989793903076,0.011111875385264345,0.029243170494676476,-0.01813129510941213,362,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-06-01,0.16738503731569931,0.018400618214311895,-0.015868222189074025,0.03426884040338592,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-06-08,0.10771060645867696,-0.012267286951385669,-0.04719027872389588,0.034922991772510216,363,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-06-15,0.18745187904632246,0.00359818729796394,-0.02416371570948871,0.02776190300745265,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-06-26,0.19669841824258064,0.018881313342511998,0.014663015692537482,0.004218297649974516,360,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-07-03,0.23962524282375108,0.005356389012100988,-0.005127751975913308,0.010484140988014297,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-07-10,0.07651643955971237,-0.005310804422049453,-0.006102261912099715,0.0007914574900502614,362,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-07-17,0.18209285627179234,0.010239241032536919,-0.023348816573889507,0.03358805760642643,362,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-07-24,0.32587694270888307,0.016311538634949403,-0.020969798278069558,0.037281336913018964,362,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-07-31,0.0129301322078793,-0.002951741421738398,0.00035449191484178074,-0.0033062333365801787,362,大盘独涨,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-08-07,-0.13157717864449414,0.006459163066859678,0.045567946893221196,-0.039108783826361515,361,大盘独涨,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-08-14,0.26926585145620663,-0.001225877798666906,-0.02497487154290289,0.02374899374423598,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-08-21,0.13495329629686312,-0.012134754661909965,-0.05550063052826133,0.043365875866351364,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-08-28,-0.02150018575654505,0.019342033381531554,0.03757223725106206,-0.018230203869530507,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-09-04,0.07741357947021865,0.0019680238184765836,0.0036092533333547025,-0.001641229514878119,361,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-09-11,-0.1459761647043379,0.0034167904846475576,0.03739300856487751,-0.03397621808022995,363,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-09-18,0.08540431827957115,-0.00022584681755291827,0.008051914861380217,-0.008277761678933135,364,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-09-25,0.10763855679169788,-0.009716352240021625,0.00022579619617696509,-0.00994214843619859,470,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-10-10,-0.1758887654025941,0.004933416772464143,0.060936486323763916,-0.05600306955129977,471,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-10-17,0.09510888664809204,-0.005669634942497593,-0.03744470791721039,0.0317750729747128,471,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-10-24,-0.1821987072508103,-0.00835791280456485,0.027323269197945543,-0.03568118200251039,471,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-10-31,-0.05071512943751606,-0.007679874623150213,-0.003769326943969075,-0.003910547679181137,471,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-11-07,0.06984471116930026,0.00614168237086771,0.002434904229877924,0.003706778140989786,472,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-11-14,0.15905396955224427,0.012024625530885397,-0.0010258857333823798,0.013050511264267777,472,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-11-21,0.04560171744510763,0.0009908997338582022,0.007081340973111631,-0.006090441239253429,472,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-11-28,0.08355245801506798,0.0112148923975785,0.020233440958011543,-0.009018548560433043,473,医疗独立行情,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-12-05,-0.0054381576963675165,-0.014172861580606181,-0.008029528521297609,-0.006143333059308573,473,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-12-12,0.21806458884912958,0.006855346544440938,-0.013380324829960473,0.02023567137440141,473,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-12-19,0.15293245694447158,-0.011290718428481008,-0.024988499698937378,0.01369778127045637,473,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2023-12-26,0.1386831820420254,0.02265122084022859,0.013823693191738195,0.008827527648490397,473,防御/修复,2023,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
2024-01-03,-0.02528283434181124,-0.000680146303335856,-0.008894700872625616,0.00821455456928976,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-01-10,-0.06041621414351338,0.00120976330621955,0.0032536030052853332,-0.002043839699065783,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-01-17,-0.026119476925546614,-0.04877409136204949,-0.055231894872399295,0.006457803510349802,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-01-24,-0.27402743385941064,-0.022151339434683406,0.016955419077036352,-0.039106758511719755,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-01-31,-0.20412203190252617,-0.13854614865075435,-0.06349177926781562,-0.07505436938293873,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-02-07,0.906561480795476,0.29921648190555633,-0.008521799190485964,0.3077382810960423,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-02-22,0.021337790123911692,0.01167843228754793,0.010937096710014778,0.0007413355775331525,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-02-29,-0.05897342679390058,0.002843774699349789,0.004538608738421601,-0.0016948340390718123,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-03-07,0.3270216065193489,0.04120198772292707,-0.0013622468145421743,0.04256423453746924,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-03-14,0.25874471614634265,0.06743884226809145,0.042229941861731325,0.025208900406360125,473,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-03-21,-0.08306364800533834,-0.023152562916864555,-0.03759250205222523,0.014439939135360676,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-03-28,-0.16914662761370228,-0.03467561315893992,0.00016128566894937682,-0.0348368988278893,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-04-08,-0.18258571140746738,-0.050397538677248,-0.034297158725250715,-0.016100379951997285,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-04-15,-0.25922428691558086,-0.033526553590862436,0.0007043446048646979,-0.03423089819572713,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-04-22,0.3854244863023796,0.04311216292345566,-0.025085893921147587,0.06819805684460326,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-04-29,-0.0787850964485986,0.01611108568577885,0.052815014928562255,-0.0367039292427834,473,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-05-09,-0.0599471957658642,-0.04264546518899193,-0.043313502378935644,0.0006680371899437168,473,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-05-16,-0.11598132335942997,-0.01687496867908733,0.00027918371252616075,-0.01715415239161349,473,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-05-23,-0.0628634820489582,-0.021536057441435306,0.001458951369162645,-0.02299500881059795,473,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-05-30,-0.1269064980134417,-0.058936322046662014,-0.03959335635176623,-0.019342965694895783,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-06-06,0.49406256563744144,0.04782949283841364,0.005523122828492428,0.04230637000992121,473,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-06-14,-0.2160360919183373,-0.005392994885313948,0.014737045031365763,-0.02013003991667971,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-06-21,-0.12312647172297106,-0.02412931728819746,0.0031532553428241356,-0.027282572631021594,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-06-28,-0.012360501787588383,0.031516448261375195,0.005049950571075395,0.0264664976902998,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-07-05,-0.01861866752399228,-0.00965287306537483,-0.005986931326158761,-0.0036659417392160693,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-07-12,-0.0474244355488237,-0.01599663767536492,-0.014546525412790582,-0.001450112262574339,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-07-19,0.03937598889541658,0.01540044525639972,0.012233841925750584,0.0031666033306491353,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-07-26,-0.10058525560095033,0.018093134447117232,0.04377953027090812,-0.025686395823790887,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-08-02,0.19159085015355742,0.010313808972086905,-0.006572679882890803,0.01688648885497771,471,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-08-09,0.05234273772787609,0.015259398903122444,-0.009588799702828707,0.024848198605951152,471,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-08-16,0.18605504990101862,-0.029386167002128875,-0.07815435127955736,0.04876818427742849,470,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-08-23,0.1731225820518868,0.03440709775686645,0.012060262359224356,0.022346835397642095,471,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-08-30,-0.07945977190633942,-0.010324209481196155,-0.0162626463402477,0.005938436859051545,471,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-09-06,-0.05077323311296086,0.0035425794053330338,0.020218986820850066,-0.01667640741551703,471,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-09-13,0.30412574262779596,0.02568713099632094,-0.02822310795583763,0.05391023895215857,471,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-09-24,0.3266662608731605,0.08097609396977681,-0.06396390768354164,0.14494000165331844,471,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-10-08,0.5613190708779348,0.05549156492201159,-0.035974439146128495,0.0914660040681401,471,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-10-15,0.22239288521377967,0.0378537981517904,0.04849302335270552,-0.01063922520091512,471,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-10-22,0.03442793291887016,0.018628137366868785,0.07369164520080329,-0.0550635078339345,471,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-10-29,0.015488833074645025,0.001072048925274266,0.007758826992480511,-0.006686778067206245,472,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-11-05,0.12372279267851814,0.03845786676032933,0.021833704440648513,0.016624162319680814,472,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-11-12,0.44650656040050773,0.006147811487100851,-0.047428031327003815,0.053575842814104664,473,风险偏好,2024,5,中证申万医药生物指数,1. 趋势基线
2024-11-19,0.0019019888936561982,0.013595193487865377,0.01570082827014678,-0.002105634782281403,474,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-11-26,-0.046755299145178765,0.00498965718997411,0.007771417716474961,-0.002781760526500851,474,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-12-03,-0.07492294557509778,0.0064939893924818625,0.007429161997010991,-0.0009351726045291288,474,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-12-10,0.14615413782260972,-0.003275191678066572,-0.029770432901957817,0.026495241223891245,474,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-12-17,0.2788701200947528,-0.015208349970529339,-0.047426010667089756,0.032217660696560416,474,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-12-24,0.019010359945016764,-0.016306134404391995,-0.028552034476330396,0.0122459000719384,474,大盘独涨,2024,5,中证申万医药生物指数,1. 趋势基线
2024-12-31,-0.023170516240505874,0.014862517267390704,0.030153522517114447,-0.015291005249723743,474,防御/修复,2024,5,中证申万医药生物指数,1. 趋势基线
2024-01-03,0.10806338083769257,0.0016220246873793083,-0.0062232884357585035,0.007845313123137812,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-01-10,-0.024848021675073467,-0.003087805283256776,-0.00553120435007329,0.0024433990668165143,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-01-17,-0.038054350000650994,-0.0498357009525481,-0.05985083418698526,0.01001513323443716,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-01-24,-0.0024277636967597383,-0.005825475780601511,-0.009039867361922591,0.0032143915813210803,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-01-31,0.014379814373844054,-0.13395816870059693,-0.16063521417111373,0.026677045470516803,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-02-07,0.5840145016026627,0.24124907159853973,0.04228571189501252,0.19896335970352722,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-02-22,0.01435544836297381,0.0038242465420610335,0.010694931665174595,-0.006870685123113562,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-02-29,0.22230274663334126,0.015560954165210741,-0.01644221770650274,0.03200317187171348,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-03-07,0.2031210922490466,0.035558510356166625,0.020235156383609173,0.015323353972557453,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-03-14,0.5101292028869432,0.11034851444749649,0.016655605677382602,0.0936929087701139,473,风险偏好,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-03-21,-0.09904524646795348,-0.03932051256036515,-0.010591380831909768,-0.028729131728455384,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-03-28,-0.11335797423480778,-0.022493487964589543,0.0010236182654701613,-0.023517106230059703,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-04-08,-0.5762036751419523,-0.09101089708793529,-0.005775828388513443,-0.08523506869942185,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-04-15,-0.1830369269709759,-0.0464421840240077,-0.02063683229314767,-0.025805351730860033,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-04-22,0.2341075897204685,0.06190035899318689,0.04229008177751307,0.01961027721567382,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-04-29,0.207021526466284,0.051163180078563554,0.016782534764170416,0.03438064531439314,473,风险偏好,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-05-09,-0.07801398655638676,-0.037075956403502947,-0.030403647086590296,-0.00667230931691265,473,风险偏好,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-05-16,0.049636510155032676,0.003995024602962453,-0.004512025204118304,0.008507049807080757,473,风险偏好,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-05-23,0.07694370637457382,-0.0007676704526479219,-0.009886787513063983,0.00911911706041606,473,大盘独涨,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-05-30,0.11230135644728412,-0.04189025705698787,-0.059354118911036396,0.017463861854048524,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-06-06,-0.2749336339026422,0.021544256099932643,0.04602267540276075,-0.024478419302828104,473,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-06-14,-0.10466372150592795,0.002569006981004133,0.014833721908977528,-0.012264714927973396,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-06-21,0.18280343722533385,-0.0014728903120948174,-0.042080572292227024,0.040607681980132204,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-06-28,0.021633172302098602,0.007724501483475264,-0.0026331462878700224,0.010357647771345287,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-07-05,-0.08934711100688508,-0.023008691972137757,0.004631174006823287,-0.027639865978961044,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-07-12,-0.049180325530359864,-0.025506190006417757,-0.02902120702947045,0.003515017023052694,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-07-19,0.2377265859256457,0.028691447852142265,-0.014576876198447554,0.04326832405058982,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-07-26,-0.18879489395807597,0.03428055881716929,0.05711035409558035,-0.022829795278411058,472,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-08-02,0.12657189133280491,0.005828227906208462,0.007602181743249667,-0.0017739538370412054,471,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-08-09,0.05782934937222234,0.0026763557185241374,-0.005330629948520097,0.008006985667044234,471,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-08-16,0.29990150403486143,-0.021635548654011263,-0.05911147450767885,0.03747592585366759,470,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-08-23,-0.12015053723555018,0.0026192715291580445,0.02086582424486541,-0.018246552715707368,471,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-08-30,0.021124388197459546,-0.01117551176109667,0.002250528760871652,-0.013426040521968321,471,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-09-06,-0.1272756188173665,0.008758122456217874,0.031022416876887855,-0.022264294420669982,471,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
2024-09-13,0.14895545234104257,0.011008536512749354,0.013798050024773426,-0.002789513512024071,471,防御/修复,2024,5,中证申万医药生物指数,2. 指数状态+双Beta
