ts_code,entry_date,market_regime,predicted_relative_return,return_model_score,horizon_sessions,healthcare_benchmark,model
600718.SH,2026-07-20,医疗独立行情,0.0002806225294376696,57.74193548387097,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600739.SH,2026-07-20,医疗独立行情,-0.0003230319293970098,29.677419354838708,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600750.SH,2026-07-20,医疗独立行情,-0.000611640225048291,20.32258064516129,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600763.SH,2026-07-20,医疗独立行情,8.88735064712391e-05,49.03225806451613,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600771.SH,2026-07-20,医疗独立行情,-0.0004431390657818422,27.741935483870968,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600789.SH,2026-07-20,医疗独立行情,0.000497564097184644,69.03225806451613,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600812.SH,2026-07-20,医疗独立行情,-0.00043944389059889224,28.064516129032256,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600829.SH,2026-07-20,医疗独立行情,0.0010272082123566784,87.41935483870968,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600851.SH,2026-07-20,医疗独立行情,0.0008277918010484103,81.61290322580645,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600867.SH,2026-07-20,医疗独立行情,0.00032211244701340133,60.0,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600993.SH,2026-07-20,医疗独立行情,0.00045250819549327165,66.12903225806451,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600998.SH,2026-07-20,医疗独立行情,0.0007233256130412212,78.06451612903226,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
601089.SH,2026-07-20,医疗独立行情,0.00037775686819757273,63.2258064516129,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
601515.SH,2026-07-20,医疗独立行情,3.4266645538512355e-05,46.45161290322581,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
601607.SH,2026-07-20,医疗独立行情,6.39127001153055e-06,44.516129032258064,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603014.SH,2026-07-20,医疗独立行情,0.00038387611135849855,63.54838709677419,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603087.SH,2026-07-20,医疗独立行情,0.00010333169134035733,50.645161290322584,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603108.SH,2026-07-20,医疗独立行情,-0.00039859494085440523,28.70967741935484,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603127.SH,2026-07-20,医疗独立行情,0.0006866621478030986,76.77419354838709,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603222.SH,2026-07-20,医疗独立行情,-0.0010764424993292966,12.258064516129032,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603229.SH,2026-07-20,医疗独立行情,9.048057068329339e-05,49.67741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603233.SH,2026-07-20,医疗独立行情,-0.0008465729258265426,16.7741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603259.SH,2026-07-20,医疗独立行情,0.0010536403462463155,88.70967741935483,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603301.SH,2026-07-20,医疗独立行情,-9.097479616985896e-05,40.0,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603367.SH,2026-07-20,医疗独立行情,0.0006548317724804748,76.12903225806451,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603368.SH,2026-07-20,医疗独立行情,0.0006085880877971903,74.51612903225806,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603392.SH,2026-07-20,医疗独立行情,-0.00025531093830619643,31.93548387096774,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603456.SH,2026-07-20,医疗独立行情,-0.00013336936979307118,37.41935483870968,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603538.SH,2026-07-20,医疗独立行情,-0.002671006534097576,3.225806451612903,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603590.SH,2026-07-20,医疗独立行情,-0.0003460683150919262,29.354838709677416,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603658.SH,2026-07-20,医疗独立行情,0.000305778189521778,59.67741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603669.SH,2026-07-20,医疗独立行情,-0.0005225531177608753,23.870967741935484,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603707.SH,2026-07-20,医疗独立行情,-0.0006530308631766775,19.032258064516128,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603858.SH,2026-07-20,医疗独立行情,0.0009106616314966627,84.19354838709677,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603882.SH,2026-07-20,医疗独立行情,-9.553029228204808e-05,39.67741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603883.SH,2026-07-20,医疗独立行情,0.00024305533786754888,56.451612903225815,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603939.SH,2026-07-20,医疗独立行情,-0.00010761632470321213,38.70967741935484,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
605116.SH,2026-07-20,医疗独立行情,0.001018093455196202,87.09677419354838,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
605507.SH,2026-07-20,医疗独立行情,-0.0005161378979296076,24.193548387096776,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688016.SH,2026-07-20,医疗独立行情,-0.0002866180623408534,30.967741935483872,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688029.SH,2026-07-20,医疗独立行情,0.0004389457841279892,65.48387096774194,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688046.SH,2026-07-20,医疗独立行情,-5.456874849000964e-05,41.29032258064516,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688050.SH,2026-07-20,医疗独立行情,-2.166761950151288e-05,42.90322580645161,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688062.SH,2026-07-20,医疗独立行情,0.0006244388606760953,75.48387096774194,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688068.SH,2026-07-20,医疗独立行情,-0.0012497886557924884,10.0,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688076.SH,2026-07-20,医疗独立行情,0.000559560538119375,70.96774193548387,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688091.SH,2026-07-20,医疗独立行情,0.000917859706281666,84.83870967741936,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688105.SH,2026-07-20,医疗独立行情,0.00041350969299350573,64.51612903225806,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688108.SH,2026-07-20,医疗独立行情,0.0012186614503629967,91.93548387096774,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688114.SH,2026-07-20,医疗独立行情,0.000499785717054168,69.6774193548387,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688117.SH,2026-07-20,医疗独立行情,0.0010350951589361307,88.06451612903226,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688131.SH,2026-07-20,医疗独立行情,0.001280312099339771,92.90322580645162,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688139.SH,2026-07-20,医疗独立行情,-0.0005937122247176171,21.29032258064516,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688151.SH,2026-07-20,医疗独立行情,0.00016272222959184002,53.87096774193548,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688161.SH,2026-07-20,医疗独立行情,0.0005812097737155693,71.93548387096774,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688166.SH,2026-07-20,医疗独立行情,-0.001329926966852085,8.38709677419355,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688176.SH,2026-07-20,医疗独立行情,-0.0014458522644310167,8.064516129032258,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688177.SH,2026-07-20,医疗独立行情,0.0005545539562751711,70.64516129032258,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688180.SH,2026-07-20,医疗独立行情,0.0006065100687910195,74.19354838709677,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688185.SH,2026-07-20,医疗独立行情,0.0004692708876771039,67.0967741935484,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688192.SH,2026-07-20,医疗独立行情,-0.0016579154435127162,5.806451612903226,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688197.SH,2026-07-20,医疗独立行情,0.0005635187172203802,71.61290322580646,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688198.SH,2026-07-20,医疗独立行情,0.00017420420794659138,54.516129032258064,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688202.SH,2026-07-20,医疗独立行情,8.306471876527743e-05,48.70967741935484,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688221.SH,2026-07-20,医疗独立行情,0.0005904294458245006,73.22580645161291,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688222.SH,2026-07-20,医疗独立行情,0.001485264998092553,94.51612903225806,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688235.SH,2026-07-20,医疗独立行情,0.0015257890892238198,95.48387096774194,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688236.SH,2026-07-20,医疗独立行情,0.0004906084868609232,68.70967741935485,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688253.SH,2026-07-20,医疗独立行情,0.0007747421820664186,80.96774193548387,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688266.SH,2026-07-20,医疗独立行情,-0.0011096966709132532,11.612903225806452,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688271.SH,2026-07-20,医疗独立行情,-0.0006354078177302792,19.35483870967742,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688276.SH,2026-07-20,医疗独立行情,8.216229778045598e-05,48.38709677419355,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688277.SH,2026-07-20,医疗独立行情,-0.0005659728639603481,22.903225806451612,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688278.SH,2026-07-20,医疗独立行情,-0.0007279777057309791,18.387096774193548,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688289.SH,2026-07-20,医疗独立行情,-0.0002752050968776661,31.290322580645164,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688293.SH,2026-07-20,医疗独立行情,-0.0018866832283390197,5.161290322580645,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688301.SH,2026-07-20,医疗独立行情,-0.0018147797944278368,5.483870967741936,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688315.SH,2026-07-20,医疗独立行情,0.0010086428466243524,86.45161290322581,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688319.SH,2026-07-20,医疗独立行情,-0.002234477274404998,4.193548387096775,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688321.SH,2026-07-20,医疗独立行情,0.0003027356177609516,59.354838709677416,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688331.SH,2026-07-20,医疗独立行情,0.0027632973699947463,100.0,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688336.SH,2026-07-20,医疗独立行情,0.0010720441502137185,90.0,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688351.SH,2026-07-20,医疗独立行情,0.0017573026429106142,98.38709677419355,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688363.SH,2026-07-20,医疗独立行情,0.0005604410983988563,71.29032258064515,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688366.SH,2026-07-20,医疗独立行情,9.053247982517008e-05,50.0,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688382.SH,2026-07-20,医疗独立行情,-7.983586520104555e-06,44.193548387096776,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688410.SH,2026-07-20,医疗独立行情,0.00014852797103476081,52.58064516129032,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688428.SH,2026-07-20,医疗独立行情,0.0013571023295733523,93.87096774193549,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688443.SH,2026-07-20,医疗独立行情,-0.0007721331634627427,17.741935483870968,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688488.SH,2026-07-20,医疗独立行情,5.2223412352030123e-05,47.41935483870968,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688505.SH,2026-07-20,医疗独立行情,0.0011722371593050822,91.29032258064517,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688506.SH,2026-07-20,医疗独立行情,-0.00016636069274380573,35.80645161290323,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688513.SH,2026-07-20,医疗独立行情,1.9652782787558607e-05,44.83870967741935,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688520.SH,2026-07-20,医疗独立行情,0.0011095455679940754,90.64516129032259,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688553.SH,2026-07-20,医疗独立行情,0.0017141431795786779,97.74193548387096,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688566.SH,2026-07-20,医疗独立行情,0.0006055223879902779,73.87096774193549,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688575.SH,2026-07-20,医疗独立行情,-0.0006346531228996138,19.67741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688578.SH,2026-07-20,医疗独立行情,-0.0007843398987672838,17.419354838709676,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688580.SH,2026-07-20,医疗独立行情,-3.547645405273931e-05,42.25806451612903,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688617.SH,2026-07-20,医疗独立行情,-0.0005336165584101234,23.548387096774192,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688621.SH,2026-07-20,医疗独立行情,0.00045601784273990745,66.45161290322581,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688626.SH,2026-07-20,医疗独立行情,-0.0010264475407558145,13.870967741935484,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688656.SH,2026-07-20,医疗独立行情,0.000589753389132185,72.90322580645162,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688658.SH,2026-07-20,医疗独立行情,0.0016120588618678102,96.7741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688677.SH,2026-07-20,医疗独立行情,-0.0009901888996798544,14.516129032258066,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688690.SH,2026-07-20,医疗独立行情,-1.1902489237151825e-05,43.87096774193549,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688710.SH,2026-07-20,医疗独立行情,-0.001258518395694168,9.67741935483871,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688712.SH,2026-07-20,医疗独立行情,0.002083743342303317,98.70967741935483,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688739.SH,2026-07-20,医疗独立行情,0.0003017212128227283,59.03225806451613,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688758.SH,2026-07-20,医疗独立行情,-0.0014961501617872664,7.096774193548387,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688759.SH,2026-07-20,医疗独立行情,0.0015444462425281522,96.45161290322581,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688765.SH,2026-07-20,医疗独立行情,-0.0004771773876872009,25.806451612903224,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688767.SH,2026-07-20,医疗独立行情,-0.001149501213831547,10.64516129032258,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688796.SH,2026-07-20,医疗独立行情,0.0011889541353912866,91.61290322580645,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688799.SH,2026-07-20,医疗独立行情,0.001534773935529925,96.12903225806451,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688805.SH,2026-07-20,医疗独立行情,0.0012246097357018707,92.25806451612904,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
920047.BJ,2026-07-20,医疗独立行情,-0.0030431149667391804,2.5806451612903225,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
920982.BJ,2026-07-20,医疗独立行情,0.0009005020641090386,83.22580645161291,5,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000028.SZ,2026-07-20,医疗独立行情,0.0016219020764959241,60.322580645161295,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000078.SZ,2026-07-20,医疗独立行情,-0.014160492442058983,13.225806451612904,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000403.SZ,2026-07-20,医疗独立行情,-0.007991695506570319,23.225806451612904,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000411.SZ,2026-07-20,医疗独立行情,0.01485108006333706,87.41935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000423.SZ,2026-07-20,医疗独立行情,-0.0031653000304449398,42.25806451612903,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000513.SZ,2026-07-20,医疗独立行情,0.02672418503323829,93.54838709677419,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000516.SZ,2026-07-20,医疗独立行情,0.010259784326550406,81.93548387096774,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000534.SZ,2026-07-20,医疗独立行情,0.02795505934573461,94.51612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000538.SZ,2026-07-20,医疗独立行情,0.000354630826395582,54.516129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000566.SZ,2026-07-20,医疗独立行情,-0.033606531773841465,0.967741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000597.SZ,2026-07-20,医疗独立行情,-0.0031536867504861218,42.58064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000623.SZ,2026-07-20,医疗独立行情,0.011164011128875618,82.25806451612904,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000650.SZ,2026-07-20,医疗独立行情,0.00566148350401897,72.25806451612902,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000661.SZ,2026-07-20,医疗独立行情,-0.011250709919607735,18.387096774193548,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000739.SZ,2026-07-20,医疗独立行情,-0.007325073169191351,25.806451612903224,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000756.SZ,2026-07-20,医疗独立行情,-0.011190315975239241,18.70967741935484,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000766.SZ,2026-07-20,医疗独立行情,0.0293868704601964,95.80645161290322,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000813.SZ,2026-07-20,医疗独立行情,-0.007606396850127933,24.516129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000908.SZ,2026-07-20,医疗独立行情,-0.018354989457197348,7.419354838709677,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000915.SZ,2026-07-20,医疗独立行情,0.008434617583570407,78.70967741935485,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000950.SZ,2026-07-20,医疗独立行情,0.002702803945986089,64.19354838709678,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000963.SZ,2026-07-20,医疗独立行情,-0.009130842255746998,21.935483870967744,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000989.SZ,2026-07-20,医疗独立行情,-0.003891811206899599,39.35483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
000999.SZ,2026-07-20,医疗独立行情,-0.007228155460374763,26.7741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002001.SZ,2026-07-20,医疗独立行情,0.005433543748000879,71.93548387096774,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002004.SZ,2026-07-20,医疗独立行情,0.0068817135619422395,75.48387096774194,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002007.SZ,2026-07-20,医疗独立行情,-0.004900144557626411,36.12903225806451,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002019.SZ,2026-07-20,医疗独立行情,-0.0016000885439623799,47.74193548387097,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002020.SZ,2026-07-20,医疗独立行情,-0.014062993127612451,14.193548387096774,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002030.SZ,2026-07-20,医疗独立行情,0.01383478581619497,86.45161290322581,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002038.SZ,2026-07-20,医疗独立行情,-0.020105213577719293,6.129032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002044.SZ,2026-07-20,医疗独立行情,0.028850216085690664,95.48387096774194,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002065.SZ,2026-07-20,医疗独立行情,0.030001494096067866,96.12903225806451,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002082.SZ,2026-07-20,医疗独立行情,0.0050698415703685495,70.96774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002099.SZ,2026-07-20,医疗独立行情,0.005199264851819319,71.29032258064515,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002102.SZ,2026-07-20,医疗独立行情,0.002277630708415822,62.903225806451616,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002173.SZ,2026-07-20,医疗独立行情,-0.002956520388812609,43.87096774193549,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002219.SZ,2026-07-20,医疗独立行情,0.002670469955412674,63.87096774193548,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002223.SZ,2026-07-20,医疗独立行情,0.007109353112967744,75.80645161290323,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002250.SZ,2026-07-20,医疗独立行情,-0.002273823098956252,45.483870967741936,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002252.SZ,2026-07-20,医疗独立行情,-0.0075845242420594094,24.838709677419356,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002262.SZ,2026-07-20,医疗独立行情,-0.009569754309411866,20.967741935483872,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002275.SZ,2026-07-20,医疗独立行情,-0.0015128579045411371,48.064516129032256,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002287.SZ,2026-07-20,医疗独立行情,-0.004102385018939344,37.41935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002294.SZ,2026-07-20,医疗独立行情,-0.021379479205478686,5.483870967741936,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002317.SZ,2026-07-20,医疗独立行情,-0.009707117341682532,20.64516129032258,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002332.SZ,2026-07-20,医疗独立行情,0.005791018416492479,72.90322580645162,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002349.SZ,2026-07-20,医疗独立行情,0.003682931965467579,66.77419354838709,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002382.SZ,2026-07-20,医疗独立行情,-0.0031014401827149287,42.90322580645161,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002390.SZ,2026-07-20,医疗独立行情,0.0043803208712369784,69.03225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002399.SZ,2026-07-20,医疗独立行情,-0.00813116842689226,22.903225806451612,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002422.SZ,2026-07-20,医疗独立行情,-0.01666113275699348,9.032258064516128,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002424.SZ,2026-07-20,医疗独立行情,0.009135232382957652,80.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002432.SZ,2026-07-20,医疗独立行情,0.02484369599324592,93.2258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002437.SZ,2026-07-20,医疗独立行情,-0.0053266464950009655,34.193548387096776,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002550.SZ,2026-07-20,医疗独立行情,-0.01256690632702578,16.451612903225808,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002603.SZ,2026-07-20,医疗独立行情,-0.0049961009538834825,35.80645161290323,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002626.SZ,2026-07-20,医疗独立行情,0.011542636100847572,83.22580645161291,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002653.SZ,2026-07-20,医疗独立行情,-0.021809022186148937,5.161290322580645,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002675.SZ,2026-07-20,医疗独立行情,0.00930806917920264,80.3225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002727.SZ,2026-07-20,医疗独立行情,-0.0018132662379486647,47.41935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002728.SZ,2026-07-20,医疗独立行情,-0.004868125396916318,36.45161290322581,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002737.SZ,2026-07-20,医疗独立行情,-0.002502011990994745,44.193548387096776,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002755.SZ,2026-07-20,医疗独立行情,-0.007554036125544851,25.161290322580644,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002773.SZ,2026-07-20,医疗独立行情,-0.0007719297849678295,52.25806451612903,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002793.SZ,2026-07-20,医疗独立行情,-0.006902268695005216,28.064516129032256,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002821.SZ,2026-07-20,医疗独立行情,-0.006481812272657437,29.354838709677416,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002901.SZ,2026-07-20,医疗独立行情,0.004351893986721157,68.70967741935485,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002907.SZ,2026-07-20,医疗独立行情,0.0012192488825470285,58.387096774193544,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002940.SZ,2026-07-20,医疗独立行情,-0.01921649364260981,6.774193548387098,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
002950.SZ,2026-07-20,医疗独立行情,-0.0015023460747712308,48.38709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300003.SZ,2026-07-20,医疗独立行情,-0.004840331653027317,36.774193548387096,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300006.SZ,2026-07-20,医疗独立行情,0.0074407870301499085,77.09677419354838,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300009.SZ,2026-07-20,医疗独立行情,-0.00010531825994384969,53.2258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300015.SZ,2026-07-20,医疗独立行情,-0.0013868779530253254,49.03225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300026.SZ,2026-07-20,医疗独立行情,-0.0007830957440057947,51.935483870967744,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300039.SZ,2026-07-20,医疗独立行情,-0.012819991868006123,16.129032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300049.SZ,2026-07-20,医疗独立行情,-0.0018471177957018077,47.096774193548384,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
300109.SZ,2026-07-20,医疗独立行情,0.02692455508455263,93.87096774193549,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
