horizon_sessions,factor,factor_label,target,version,decile,average_target
60,risk_volatility_20d,20日波动率风险,回撤风险,中性化,7,0.12390476809589837
60,risk_volatility_20d,20日波动率风险,回撤风险,中性化,8,0.13180395775832918
60,risk_volatility_20d,20日波动率风险,回撤风险,中性化,9,0.1454132152841503
60,risk_volatility_20d,20日波动率风险,回撤风险,中性化,10,0.17241566124783467
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,1,0.08232988894340874
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,2,0.09375662010125409
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,3,0.10639213363025166
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,4,0.10903413054227543
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,5,0.11383645786689851
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,6,0.12446704290894364
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,7,0.13508310552187178
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,8,0.1456258811988719
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,9,0.15116860187550674
60,risk_volatility_60d,60日波动率风险,回撤风险,原始,10,0.17135995973014348
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,1,0.09680659143189715
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,2,0.1006739420066617
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,3,0.10851633496130206
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,4,0.11216591860963557
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,5,0.11367228978421538
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,6,0.11809958957074514
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,7,0.12607696530287046
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,8,0.13610620843018398
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,9,0.15233221953651915
60,risk_volatility_60d,60日波动率风险,回撤风险,中性化,10,0.1689362140709742
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,1,0.13010896762088373
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,2,0.1200152479764399
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,3,0.11666795757820089
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,4,0.11441974232673498
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,5,0.11210013624665052
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,6,0.1159722286029845
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,7,0.12160315242701344
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,8,0.12746219902633743
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,9,0.128540182634506
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,原始,10,0.14512788815500013
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,1,0.13364233160753153
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,2,0.12384259515902928
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,3,0.11511641781867084
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,4,0.11518185254147205
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,5,0.11828613397445595
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,6,0.11264344592396355
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,7,0.11478523945983973
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,8,0.12533793539005122
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,9,0.12849974235868064
60,risk_drawdown_60d,距60日高点回撤风险,回撤风险,中性化,10,0.1452920362384749
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,1,0.09305116913206035
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,2,0.09771565400445241
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,3,0.10622693894885761
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,4,0.11103650495221613
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,5,0.12239871354097838
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,6,0.12016383139112231
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,7,0.1339053136061453
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,8,0.14096825755882883
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,9,0.14629999417173264
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,原始,10,0.16058982486262302
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,1,0.10445923045915627
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,2,0.10365401919967314
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,3,0.11128590190248963
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,4,0.10863120237323562
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,5,0.11321915109152351
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,6,0.12305607924306408
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,7,0.12908777101436322
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,8,0.1374685162248571
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,9,0.14085813138254247
60,risk_max_return_20d,20日最大单日涨幅风险,回撤风险,中性化,10,0.16098271119387755
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,1,0.08793341040448607
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,2,0.10089570170001458
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,3,0.10969170672476847
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,4,0.11391188761582767
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,5,0.12408210293806819
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,6,0.12893035992796334
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,7,0.1286979024809512
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,8,0.1367449924511614
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,9,0.13989682168233614
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,原始,10,0.16241834444376732
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,1,0.10404889768037263
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,2,0.10735894091654342
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,3,0.11202194971819876
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,4,0.10949927220965042
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,5,0.12091650906832621
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,6,0.12326088081558075
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,7,0.12938831443379623
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,8,0.12702646346881571
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,9,0.14087210952100718
60,risk_downside_volatility_60d,60日下行波动率风险,回撤风险,中性化,10,0.15901510528243973
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,1,0.08422675672094962
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,2,0.09566914820336006
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,3,0.10640869243127717
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,4,0.11230208760755991
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,5,0.11566356503844388
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,6,0.12245251538424029
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,7,0.13404275747501146
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,8,0.14214423635967532
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,9,0.1490187959172708
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,原始,10,0.17100929599522877
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,1,0.1000324331400201
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,2,0.09784097119128844
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,3,0.11104571057193117
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,4,0.10878411021114372
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,5,0.11632837637795135
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,6,0.12024396671674549
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,7,0.12967894710998365
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,8,0.1317191304049164
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,9,0.1467909402918326
60,risk_residual_volatility_60d,60日残差波动率风险,回撤风险,中性化,10,0.17096183740477686
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,1,0.13312953876908024
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,2,0.12731153576924184
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,3,0.12681851098782843
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,4,0.12187303598318915
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,5,0.12665356301603145
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,6,0.1192527663477038
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,7,0.12168048786978669
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,8,0.12068032524466521
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,9,0.11577913252985791
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,原始,10,0.11886665900036622
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,1,0.1359955902310632
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,2,0.12895673419920856
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,3,0.1255309957753137
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,4,0.1248975046848648
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,5,0.11782209632630303
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,6,0.11624769092287088
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,7,0.12204097273829362
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,8,0.11706446390727428
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,9,0.12091093032450405
60,risk_liquidity_pressure_60d,60日流动性压力,回撤风险,中性化,10,0.12330316587644964
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,1,0.0864306576517698
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,2,0.09965397099952913
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,3,0.10859540172875282
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,4,0.11611828486905565
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,5,0.12114288265954984
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,6,0.12965689795469276
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,7,0.1289745199995655
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,8,0.13327619493276743
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,9,0.1448110620581502
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,原始,10,0.16094581422804852
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,1,0.10400598986038345
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,2,0.10691385527077513
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,3,0.11064875380087356
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,4,0.11546238240986995
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,5,0.11093258259247984
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,6,0.12320226308056678
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,7,0.13039644636118458
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,8,0.13058828947278447
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,9,0.14118392160821594
60,risk_cvar_60d,60日尾部损失（CVaR）,回撤风险,中性化,10,0.15710565803315424
120,trend_5d,5日趋势,收益,原始,1,0.02399368911508427
120,trend_5d,5日趋势,收益,原始,2,0.019981350546018906
120,trend_5d,5日趋势,收益,原始,3,0.06410785319211212
120,trend_5d,5日趋势,收益,原始,4,0.06947797312103157
120,trend_5d,5日趋势,收益,原始,5,0.06228148007670481
120,trend_5d,5日趋势,收益,原始,6,0.04699757773169603
120,trend_5d,5日趋势,收益,原始,7,0.06502360984042507
120,trend_5d,5日趋势,收益,原始,8,0.05589765075975499
120,trend_5d,5日趋势,收益,原始,9,0.07372961101023444
120,trend_5d,5日趋势,收益,原始,10,0.04514551901865347
120,trend_5d,5日趋势,收益,中性化,1,0.03881869237992045
120,trend_5d,5日趋势,收益,中性化,2,0.06059847460705121
120,trend_5d,5日趋势,收益,中性化,3,0.044068624171534086
120,trend_5d,5日趋势,收益,中性化,4,0.03990780338675619
120,trend_5d,5日趋势,收益,中性化,5,0.08017074375168096
120,trend_5d,5日趋势,收益,中性化,6,0.027043224995036825
120,trend_5d,5日趋势,收益,中性化,7,0.09509025875977685
120,trend_5d,5日趋势,收益,中性化,8,0.04299045116320146
120,trend_5d,5日趋势,收益,中性化,9,0.05306517845818205
120,trend_5d,5日趋势,收益,中性化,10,0.03257825805006177
120,trend_20d,20日趋势,收益,原始,1,0.03900636212812254
120,trend_20d,20日趋势,收益,原始,2,0.05284533688736152
120,trend_20d,20日趋势,收益,原始,3,0.02267008241935933
120,trend_20d,20日趋势,收益,原始,4,0.06009529747593149
120,trend_20d,20日趋势,收益,原始,5,0.03333977425902458
120,trend_20d,20日趋势,收益,原始,6,0.06048267599277373
120,trend_20d,20日趋势,收益,原始,7,0.044481538949310666
120,trend_20d,20日趋势,收益,原始,8,0.09799182206809039
120,trend_20d,20日趋势,收益,原始,9,0.06898047610603997
120,trend_20d,20日趋势,收益,原始,10,0.04154888047314974
120,trend_20d,20日趋势,收益,中性化,1,0.05407489532449824
120,trend_20d,20日趋势,收益,中性化,2,0.021287584155247903
120,trend_20d,20日趋势,收益,中性化,3,0.05265391023898575
120,trend_20d,20日趋势,收益,中性化,4,0.03359508086895152
120,trend_20d,20日趋势,收益,中性化,5,0.05272578162625522
120,trend_20d,20日趋势,收益,中性化,6,0.08056179323529697
120,trend_20d,20日趋势,收益,中性化,7,0.04685420848368769
120,trend_20d,20日趋势,收益,中性化,8,0.05499056574050866
120,trend_20d,20日趋势,收益,中性化,9,0.0850737002932397
120,trend_20d,20日趋势,收益,中性化,10,0.025215192424834075
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,1,0.03082751304196185
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,2,0.05427570116547842
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,3,0.10475708321262951
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,4,0.049716375869968195
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,5,0.07720907599845576
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,6,0.0579888987081754
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,7,0.031859276300921884
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,8,0.020722550805482767
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,9,0.039227596216531206
120,trend_60_ex_20,60日剔除近20日趋势,收益,原始,10,0.05548261797416622
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,1,0.02242641385477594
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,2,0.07014238445404179
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,3,0.056709670994026386
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,4,0.06293932585726367
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,5,0.04857144798418094
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,6,0.06836191131647305
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,7,0.041492761494069344
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,8,0.0560291837490247
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,9,0.01933543450277047
120,trend_60_ex_20,60日剔除近20日趋势,收益,中性化,10,0.06363709879153982
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,1,0.05929100980108496
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,2,0.04371209080982864
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,3,0.03487815300373254
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,4,0.0621982384599015
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,5,0.038221670219698405
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,6,0.04796345933314503
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,7,0.03366637301649399
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,8,0.07498350500976983
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,9,0.04437261433426799
120,trend_120_ex_20,120日剔除近20日趋势,收益,原始,10,0.07468119188221753
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,1,0.03537823682014064
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,2,0.049682420792338804
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,3,0.042676173487245395
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,4,0.03280574221168951
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,5,0.03581730695082471
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,6,0.06720530788693531
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,7,0.05571006686115513
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,8,0.07380838918260149
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,9,0.04312181569448846
120,trend_120_ex_20,120日剔除近20日趋势,收益,中性化,10,0.06972397206488395
120,value_bp,账面市值比（BP）,收益,原始,1,0.05088860957113988
120,value_bp,账面市值比（BP）,收益,原始,2,0.019103238047068143
120,value_bp,账面市值比（BP）,收益,原始,3,0.04041900660832176
120,value_bp,账面市值比（BP）,收益,原始,4,0.04882131245917408
120,value_bp,账面市值比（BP）,收益,原始,5,0.04013677583877367
120,value_bp,账面市值比（BP）,收益,原始,6,0.03214315408649398
120,value_bp,账面市值比（BP）,收益,原始,7,0.08558116792205263
120,value_bp,账面市值比（BP）,收益,原始,8,0.053372191237650066
120,value_bp,账面市值比（BP）,收益,原始,9,0.06426603389036921
120,value_bp,账面市值比（BP）,收益,原始,10,0.06987084536087541
120,value_bp,账面市值比（BP）,收益,中性化,1,0.05061314574464732
120,value_bp,账面市值比（BP）,收益,中性化,2,0.049136024352893895
120,value_bp,账面市值比（BP）,收益,中性化,3,0.044886422638711024
120,value_bp,账面市值比（BP）,收益,中性化,4,0.06806142034087405
120,value_bp,账面市值比（BP）,收益,中性化,5,0.06174500812778263
120,value_bp,账面市值比（BP）,收益,中性化,6,-6.737255125624805e-05
120,value_bp,账面市值比（BP）,收益,中性化,7,0.06853470470873677
120,value_bp,账面市值比（BP）,收益,中性化,8,0.054419990391061775
120,value_bp,账面市值比（BP）,收益,中性化,9,0.03565342412217782
120,value_bp,账面市值比（BP）,收益,中性化,10,0.0703370498517764
120,value_ep,盈利收益率（EP）,收益,原始,1,0.01630506883012945
120,value_ep,盈利收益率（EP）,收益,原始,2,0.072560270324397
120,value_ep,盈利收益率（EP）,收益,原始,3,0.08105136500969803
120,value_ep,盈利收益率（EP）,收益,原始,4,0.054796649750988545
120,value_ep,盈利收益率（EP）,收益,原始,5,0.03936670345290986
120,value_ep,盈利收益率（EP）,收益,原始,6,0.027227988267413804
120,value_ep,盈利收益率（EP）,收益,原始,7,0.0370795051247172
120,value_ep,盈利收益率（EP）,收益,原始,8,0.02388012730852127
120,value_ep,盈利收益率（EP）,收益,原始,9,0.08088553796822966
120,value_ep,盈利收益率（EP）,收益,原始,10,0.014660313687409872
120,value_ep,盈利收益率（EP）,收益,中性化,1,0.04869818846030781
120,value_ep,盈利收益率（EP）,收益,中性化,2,0.045047883457322344
120,value_ep,盈利收益率（EP）,收益,中性化,3,0.04365856306832651
120,value_ep,盈利收益率（EP）,收益,中性化,4,0.07312426606892086
120,value_ep,盈利收益率（EP）,收益,中性化,5,0.026946165012511885
120,value_ep,盈利收益率（EP）,收益,中性化,6,0.03003076825154454
120,value_ep,盈利收益率（EP）,收益,中性化,7,0.036005541918184114
120,value_ep,盈利收益率（EP）,收益,中性化,8,0.032804583664262234
120,value_ep,盈利收益率（EP）,收益,中性化,9,0.06493062014344848
120,value_ep,盈利收益率（EP）,收益,中性化,10,0.043360930985766086
120,liquidity_turnover_20d,20日平均换手率,收益,原始,1,0.03283086848963175
120,liquidity_turnover_20d,20日平均换手率,收益,原始,2,0.04946365835700459
120,liquidity_turnover_20d,20日平均换手率,收益,原始,3,0.048160381453166014
120,liquidity_turnover_20d,20日平均换手率,收益,原始,4,0.04348692760440005
120,liquidity_turnover_20d,20日平均换手率,收益,原始,5,0.06765287098308284
120,liquidity_turnover_20d,20日平均换手率,收益,原始,6,0.0635249447957519
120,liquidity_turnover_20d,20日平均换手率,收益,原始,7,0.04184334626562055
120,liquidity_turnover_20d,20日平均换手率,收益,原始,8,0.05611380855843552
120,liquidity_turnover_20d,20日平均换手率,收益,原始,9,0.0724908184497932
120,liquidity_turnover_20d,20日平均换手率,收益,原始,10,0.03913564265922379
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,1,0.0617500653848058
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,2,0.10085066328735633
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,3,0.062289311298600755
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,4,0.049442977687256924
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,5,0.04091792163472422
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,6,0.025306985000137488
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,7,0.02037296209088608
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,8,0.05805422819733067
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,9,0.05622872485658333
120,liquidity_turnover_20d,20日平均换手率,收益,中性化,10,0.03467086100943043
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,1,0.03672785026928734
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,2,0.03829405777127721
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,3,0.027475712824197956
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,4,0.09477375334231963
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,5,0.0687285514799435
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,6,0.0548604208333876
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,7,0.04956233535809118
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,8,0.03873365578840839
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,9,0.058007032937220544
120,crowding_max_return_20d,20日最大单日涨幅,收益,原始,10,0.057973048618933966
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,1,0.06527193953514274
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,2,0.07329058012629573
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,3,0.03505609370995557
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,4,0.05590164712450042
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,5,0.032512109117411946
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,6,0.025550068188589566
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,7,0.04770247235710752
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,8,0.06239716631828106
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,9,0.041921824610529616
120,crowding_max_return_20d,20日最大单日涨幅,收益,中性化,10,0.07045068154692478
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,1,0.11418953309705017
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,2,0.13953411104504268
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,3,0.14776615981228605
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,4,0.1678309890404308
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,5,0.1748928917871095
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,6,0.190717904906041
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,7,0.1936455873590306
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,8,0.19598605978253253
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,9,0.2135680259895352
120,risk_volatility_20d,20日波动率风险,回撤风险,原始,10,0.24202584938432983
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,1,0.14173705123026434
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,2,0.1463545462368508
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,3,0.15419587747694335
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,4,0.16056275057143535
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,5,0.17163766384550197
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,6,0.1796679467252737
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,7,0.18198669512917462
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,8,0.19476257491788024
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,9,0.20425754846858285
120,risk_volatility_20d,20日波动率风险,回撤风险,中性化,10,0.2453760838754511
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,1,0.11338801154936551
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,2,0.13592113668110165
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,3,0.15670903263905753
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,4,0.16246923266452207
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,5,0.16918501781932083
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,6,0.18322273666568287
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,7,0.19786429852848936
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,8,0.2059195591596336
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,9,0.21252929966716777
120,risk_volatility_60d,60日波动率风险,回撤风险,原始,10,0.2432939225402781
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,1,0.1379815299740788
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,2,0.14950971394642762
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,3,0.15429851237483122
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,4,0.1675795312435629
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,5,0.16579798247373315
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,6,0.17969138049517755
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,7,0.18062284417181226
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,8,0.19565032812510208
120,risk_volatility_60d,60日波动率风险,回撤风险,中性化,9,0.20992068323483568
